open,high,low,close,volume,marketCap,timestamp
715,15899.2248704959,16028.5538184768,15871.0018302255,16028.5538184768,9160991903.760176,308636381079.2985,2023-01-08
716,17374.8470967779,18406.227124983,17274.233468999,18355.7517827365,26910962617.45877,353118575187.8861,2023-01-13
717,19612.6968053694,19814.521293879,18990.4114368071,19160.0039666121,27810113806.081554,369427957639.14624,2023-01-18
718,20913.4670204762,21279.7901577814,20856.5494841966,21096.0074381757,24408952255.25631,406799602948.9259,2023-01-23
719,21229.7820718109,21304.9099702147,21070.4573529855,21182.8908833062,13533481188.471874,408349163067.2103,2023-01-28
720,21539.3142616858,21932.1782955075,21521.5702121303,21524.5736538595,29117868964.710114,410916919317.4135,2023-02-02
721,21210.5926106633,21693.7994871848,21207.3990698789,21680.2023364305,25340161653.497326,418145044712.8099,2023-02-07
722,20462.0883171925,20617.1245705529,20302.1746524774,20405.8731725562,16673103701.355183,393202331719.84283,2023-02-12
723,22147.2199814917,23301.1111917814,22003.0454116725,22923.2195367717,38777518462.620285,444394635365.42114,2023-02-17
724,22942.8259656907,22972.3321641397,22263.1585407393,22807.732609254,28352964977.78014,438270580263.06506,2023-02-22
725,22325.7468390814,22517.2207913697,21880.1505699424,22171.4829230175,21472297092.002228,430260787619.3826,2023-02-27
726,21014.8189379669,21054.5256712834,20860.7598372034,21005.823071424,10492892156.593842,405588687151.5281,2023-03-04
727,20589.5057489235,20665.2907546318,19103.7520317526,19235.7038999591,28784122671.410057,372798417817.2611,2023-03-09
728,22569.8893278835,24711.3982216665,22474.36573923,23069.6023389348,50939162428.47376,445803989441.9879,2023-03-14
729,25028.5355697078,26640.3305733283,24971.1948412099,26251.658037708,35051219393.77907,502780583973.84894,2023-03-19
730,26141.9088337595,26205.1397754282,25123.5875542114,25512.3939490253,23978683882.4162,490432024947.0418,2023-03-24
